-7.5e-2	-1.45834e-1	2.93455933e-4	2.93455933e-4
-3.75e-2	-1.45834e-1	3.5563977e-4	3.5563977e-4
0.0e0	-1.45834e-1	4.19046265e-4	4.19046265e-4
3.75e-2	-1.45834e-1	4.80065552e-4	4.80065552e-4
7.5e-2	-1.45834e-1	5.34713501e-4	5.34713501e-4
1.125e-1	-1.45834e-1	5.7906604e-4	5.7906604e-4
1.5e-1	-1.45834e-1	6.09710449e-4	6.09710449e-4
1.875e-1	-1.45834e-1	6.24169434e-4	6.24169434e-4
2.25e-1	-1.45834e-1	6.2124878e-4	6.2124878e-4
2.625e-1	-1.45834e-1	6.01191528e-4	6.01191528e-4
3.0e-1	-1.45834e-1	5.65654663e-4	5.65654663e-4
3.375e-1	-1.45834e-1	5.17455566e-4	5.17455566e-4
3.75e-1	-1.45834e-1	4.6023291e-4	4.6023291e-4
4.125e-1	-1.45834e-1	3.9798523e-4	3.9798523e-4
4.5e-1	-1.45834e-1	3.3461145e-4	3.3461145e-4
4.875e-1	-1.45834e-1	2.73530762e-4	2.73530762e-4
5.25e-1	-1.45834e-1	2.17396484e-4	2.17396484e-4
5.625e-1	-1.45834e-1	1.67990967e-4	1.67990967e-4
6.0e-1	-1.45834e-1	1.26212402e-4	1.26212402e-4

-3.0e-1	-9.1668e-2	1.24576904e-4	1.24576904e-4
-2.625e-1	-9.1668e-2	1.78728882e-4	1.78728882e-4
-2.25e-1	-9.1668e-2	2.49307251e-4	2.49307251e-4
-1.875e-1	-9.1668e-2	3.38111572e-4	3.38111572e-4
-1.5e-1	-9.1668e-2	4.45830444e-4	4.45830444e-4
-1.125e-1	-9.1668e-2	5.71570313e-4	5.71570313e-4
-7.5e-2	-9.1668e-2	7.12440186e-4	7.12440186e-4
-3.75e-2	-9.1668e-2	8.6339722e-4	8.6339722e-4
0.0e0	-9.1668e-2	1.01732422e-3	1.01732422e-3
3.75e-2	-9.1668e-2	1.16546265e-3	1.16546265e-3
7.5e-2	-9.1668e-2	1.29815063e-3	1.29815063e-3
1.125e-1	-9.1668e-2	1.40581177e-3	1.40581177e-3
1.5e-1	-9.1668e-2	1.48020752e-3	1.48020752e-3
1.875e-1	-9.1668e-2	1.51531006e-3	1.51531006e-3
2.25e-1	-9.1668e-2	1.50822754e-3	1.50822754e-3
2.625e-1	-9.1668e-2	1.45953735e-3	1.45953735e-3
3.0e-1	-9.1668e-2	1.37324585e-3	1.37324585e-3
3.375e-1	-9.1668e-2	1.2562378e-3	1.2562378e-3
3.75e-1	-9.1668e-2	1.1173169e-3	1.1173169e-3
4.125e-1	-9.1668e-2	9.6619751e-4	9.6619751e-4
4.5e-1	-9.1668e-2	8.1235596e-4	8.1235596e-4
4.875e-1	-9.1668e-2	6.64069702e-4	6.64069702e-4
5.25e-1	-9.1668e-2	5.27787354e-4	5.27787354e-4
5.625e-1	-9.1668e-2	4.07843018e-4	4.07843018e-4
6.0e-1	-9.1668e-2	3.0641394e-4	3.0641394e-4

-3.0e-1	-3.7501999e-2	2.85214355e-4	2.85214355e-4
-2.625e-1	-3.7501999e-2	4.09187256e-4	4.09187256e-4
-2.25e-1	-3.7501999e-2	5.70769775e-4	5.70769775e-4
-1.875e-1	-3.7501999e-2	7.7408081e-4	7.7408081e-4
-1.5e-1	-3.7501999e-2	1.02068115e-3	1.02068115e-3
-1.125e-1	-3.7501999e-2	1.3085498e-3	1.3085498e-3
-7.5e-2	-3.7501999e-2	1.63105469e-3	1.63105469e-3
-3.75e-2	-3.7501999e-2	1.97667358e-3	1.97667358e-3
0.0e0	-3.7501999e-2	2.32908813e-3	2.32908813e-3
3.75e-2	-3.7501999e-2	2.66824341e-3	2.66824341e-3
7.5e-2	-3.7501999e-2	2.97202637e-3	2.97202637e-3
1.125e-1	-3.7501999e-2	3.21850708e-3	3.21850708e-3
1.5e-1	-3.7501999e-2	3.3887976e-3	3.3887976e-3
1.875e-1	-3.7501999e-2	3.46916382e-3	3.46916382e-3
2.25e-1	-3.7501999e-2	3.45297241e-3	3.45297241e-3
2.625e-1	-3.7501999e-2	3.34154175e-3	3.34154175e-3
3.0e-1	-3.7501999e-2	3.14396973e-3	3.14396973e-3
3.375e-1	-3.7501999e-2	2.87604004e-3	2.87604004e-3
3.75e-1	-3.7501999e-2	2.55800171e-3	2.55800171e-3
4.125e-1	-3.7501999e-2	2.21206299e-3	2.21206299e-3
4.5e-1	-3.7501999e-2	1.85982544e-3	1.85982544e-3
4.875e-1	-3.7501999e-2	1.5203186e-3	1.5203186e-3
5.25e-1	-3.7501999e-2	1.20830322e-3	1.20830322e-3
5.625e-1	-3.7501999e-2	9.3369507e-4	9.3369507e-4
6.0e-1	-3.7501999e-2	7.015177e-4	7.015177e-4

-3.0e-1	1.6664001e-2	6.15755493e-4	6.15755493e-4
-2.625e-1	1.6664001e-2	8.8339233e-4	8.8339233e-4
-2.25e-1	1.6664001e-2	1.23223755e-3	1.23223755e-3
-1.875e-1	1.6664001e-2	1.67116821e-3	1.67116821e-3
-1.5e-1	1.6664001e-2	2.2036023e-3	2.2036023e-3
-1.125e-1	1.6664001e-2	2.82506104e-3	2.82506104e-3
-7.5e-2	1.6664001e-2	3.52134888e-3	3.52134888e-3
-3.75e-2	1.6664001e-2	4.2675122e-3	4.2675122e-3
0.0e0	1.6664001e-2	5.02835083e-3	5.02835083e-3
3.75e-2	1.6664001e-2	5.76057007e-3	5.76057007e-3
7.5e-2	1.6664001e-2	6.41636108e-3	6.41636108e-3
1.125e-1	1.6664001e-2	6.94855469e-3	6.94855469e-3
1.5e-1	1.6664001e-2	7.31623047e-3	7.31623047e-3
1.875e-1	1.6664001e-2	7.48971436e-3	7.48971436e-3
2.25e-1	1.6664001e-2	7.45469727e-3	7.45469727e-3
2.625e-1	1.6664001e-2	7.2141333e-3	7.2141333e-3
3.0e-1	1.6664001e-2	6.78757935e-3	6.78757935e-3
3.375e-1	1.6664001e-2	6.20918213e-3	6.20918213e-3
3.75e-1	1.6664001e-2	5.52255127e-3	5.52255127e-3
4.125e-1	1.6664001e-2	4.77563843e-3	4.77563843e-3
4.5e-1	1.6664001e-2	4.01525879e-3	4.01525879e-3
4.875e-1	1.6664001e-2	3.28224731e-3	3.28224731e-3
5.25e-1	1.6664001e-2	2.60866211e-3	2.60866211e-3
5.625e-1	1.6664001e-2	2.01580688e-3	2.01580688e-3
6.0e-1	1.6664001e-2	1.51449707e-3	1.51449707e-3

-3.0e-1	7.0830002e-2	1.25359619e-3	1.25359619e-3
-2.625e-1	7.0830002e-2	1.79851196e-3	1.79851196e-3
-2.25e-1	7.0830002e-2	2.5087268e-3	2.5087268e-3
-1.875e-1	7.0830002e-2	3.40235718e-3	3.40235718e-3
-1.5e-1	7.0830002e-2	4.48631226e-3	4.48631226e-3
-1.125e-1	7.0830002e-2	5.75149292e-3	5.75149292e-3
-7.5e-2	7.0830002e-2	7.16913452e-3	7.16913452e-3
-3.75e-2	7.0830002e-2	8.6880615e-3	8.6880615e-3
0.0e0	7.0830002e-2	1.02370605e-2	1.02370605e-2
3.75e-2	7.0830002e-2	1.17277344e-2	1.17277344e-2
7.5e-2	7.0830002e-2	1.30627563e-2	1.30627563e-2
1.125e-1	7.0830002e-2	1.41463623e-2	1.41463623e-2
1.5e-1	7.0830002e-2	1.48949829e-2	1.48949829e-2
1.875e-1	7.0830002e-2	1.524823e-2	1.524823e-2
2.25e-1	7.0830002e-2	1.51768188e-2	1.51768188e-2
2.625e-1	7.0830002e-2	1.4686914e-2	1.4686914e-2
3.0e-1	7.0830002e-2	1.38186157e-2	1.38186157e-2
3.375e-1	7.0830002e-2	1.26411499e-2	1.26411499e-2
3.75e-1	7.0830002e-2	1.12432617e-2	1.12432617e-2
4.125e-1	7.0830002e-2	9.7226929e-3	9.7226929e-3
4.5e-1	7.0830002e-2	8.1743896e-3	8.1743896e-3
4.875e-1	7.0830002e-2	6.68233643e-3	6.68233643e-3
5.25e-1	7.0830002e-2	5.31101318e-3	5.31101318e-3
5.625e-1	7.0830002e-2	4.10401367e-3	4.10401367e-3
6.0e-1	7.0830002e-2	3.08337158e-3	3.08337158e-3

-3.0e-1	1.24996002e-1	2.40677368e-3	2.40677368e-3
-2.625e-1	1.24996002e-1	3.45290405e-3	3.45290405e-3
-2.25e-1	1.24996002e-1	4.81643066e-3	4.81643066e-3
-1.875e-1	1.24996002e-1	6.53207031e-3	6.53207031e-3
-1.5e-1	1.24996002e-1	8.612915e-3	8.612915e-3
-1.125e-1	1.24996002e-1	1.10421631e-2	1.10421631e-2
-7.5e-2	1.24996002e-1	1.37635498e-2	1.37635498e-2
-3.75e-2	1.24996002e-1	1.66800781e-2	1.66800781e-2
0.0e0	1.24996002e-1	1.96539917e-2	1.96539917e-2
3.75e-2	1.24996002e-1	2.25158691e-2	2.25158691e-2
7.5e-2	1.24996002e-1	2.50791992e-2	2.50791992e-2
1.125e-1	1.24996002e-1	2.71591553e-2	2.71591553e-2
1.5e-1	1.24996002e-1	2.85963379e-2	2.85963379e-2
1.875e-1	1.24996002e-1	2.9274646e-2	2.9274646e-2
2.25e-1	1.24996002e-1	2.91375244e-2	2.91375244e-2
2.625e-1	1.24996002e-1	2.81972534e-2	2.81972534e-2
3.0e-1	1.24996002e-1	2.65299805e-2	2.65299805e-2
3.375e-1	1.24996002e-1	2.42693726e-2	2.42693726e-2
3.75e-1	1.24996002e-1	2.15855713e-2	2.15855713e-2
4.125e-1	1.24996002e-1	1.86661743e-2	1.86661743e-2
4.5e-1	1.24996002e-1	1.56940552e-2	1.56940552e-2
4.875e-1	1.24996002e-1	1.28290405e-2	1.28290405e-2
5.25e-1	1.24996002e-1	1.01961914e-2	1.01961914e-2
5.625e-1	1.24996002e-1	7.87921387e-3	7.87921387e-3
6.0e-1	1.24996002e-1	5.91971313e-3	5.91971313e-3

-3.0e-1	1.79162e-1	4.35729736e-3	4.35729736e-3
-2.625e-1	1.79162e-1	6.25128662e-3	6.25128662e-3
-2.25e-1	1.79162e-1	8.7198242e-3	8.7198242e-3
-1.875e-1	1.79162e-1	1.18258667e-2	1.18258667e-2
-1.5e-1	1.79162e-1	1.55933105e-2	1.55933105e-2
-1.125e-1	1.79162e-1	1.99909546e-2	1.99909546e-2
-7.5e-2	1.79162e-1	2.49180786e-2	2.49180786e-2
-3.75e-2	1.79162e-1	3.01985962e-2	3.01985962e-2
0.0e0	1.79162e-1	3.55828125e-2	3.55828125e-2
3.75e-2	1.79162e-1	4.07636597e-2	4.07636597e-2
7.5e-2	1.79162e-1	4.54042358e-2	4.54042358e-2
1.125e-1	1.79162e-1	4.9170227e-2	4.9170227e-2
1.5e-1	1.79162e-1	5.1772815e-2	5.1772815e-2
1.875e-1	1.79162e-1	5.30005981e-2	5.30005981e-2
2.25e-1	1.79162e-1	5.2752124e-2	5.2752124e-2
2.625e-1	1.79162e-1	5.10494263e-2	5.10494263e-2
3.0e-1	1.79162e-1	4.80310913e-2	4.80310913e-2
3.375e-1	1.79162e-1	4.39389404e-2	4.39389404e-2
3.75e-1	1.79162e-1	3.90800293e-2	3.90800293e-2
4.125e-1	1.79162e-1	3.37941162e-2	3.37941162e-2
4.5e-1	1.79162e-1	2.84130371e-2	2.84130371e-2
4.875e-1	1.79162e-1	2.3226355e-2	2.3226355e-2
5.25e-1	1.79162e-1	1.84600464e-2	1.84600464e-2
5.625e-1	1.79162e-1	1.42647095e-2	1.42647095e-2
6.0e-1	1.79162e-1	1.07170654e-2	1.07170654e-2

-3.0e-1	2.33328e-1	7.4391565e-3	7.4391565e-3
-2.625e-1	2.33328e-1	1.06725952e-2	1.06725952e-2
-2.25e-1	2.33328e-1	1.48869873e-2	1.48869873e-2
-1.875e-1	2.33328e-1	2.01897339e-2	2.01897339e-2
-1.5e-1	2.33328e-1	2.66223755e-2	2.66223755e-2
-1.125e-1	2.33328e-1	3.41305542e-2	3.41305542e-2
-7.5e-2	2.33328e-1	4.25423096e-2	4.25423096e-2
-3.75e-2	2.33328e-1	5.15568481e-2	5.15568481e-2
0.0e0	2.33328e-1	6.07488281e-2	6.07488281e-2
3.75e-2	2.33328e-1	6.95949829e-2	6.95949829e-2
7.5e-2	2.33328e-1	7.7517981e-2	7.7517981e-2
1.125e-1	2.33328e-1	8.3936035e-2	8.3936035e-2
1.5e-1	2.33328e-1	8.8328003e-2	8.8328003e-2
1.875e-1	2.33328e-1	9.0488037e-2	9.0488037e-2
2.25e-1	2.33328e-1	9.0015991e-2	9.0015991e-2
2.625e-1	2.33328e-1	8.7135986e-2	8.7135986e-2
3.0e-1	2.33328e-1	8.2015991e-2	8.2015991e-2
3.375e-1	2.33328e-1	7.50146362e-2	7.50146362e-2
3.75e-1	2.33328e-1	6.67194946e-2	6.67194946e-2
4.125e-1	2.33328e-1	5.76962036e-2	5.76962036e-2
4.5e-1	2.33328e-1	4.85093628e-2	4.85093628e-2
4.875e-1	2.33328e-1	3.96538818e-2	3.96538818e-2
5.25e-1	2.33328e-1	3.15158325e-2	3.15158325e-2
5.625e-1	2.33328e-1	2.43536621e-2	2.43536621e-2
6.0e-1	2.33328e-1	1.8297229e-2	1.8297229e-2

-3.0e-1	2.87494e-1	1.19765869e-2	1.19765869e-2
-2.625e-1	2.87494e-1	1.71827881e-2	1.71827881e-2
-2.25e-1	2.87494e-1	2.39678589e-2	2.39678589e-2
-1.875e-1	2.87494e-1	3.25054443e-2	3.25054443e-2
-1.5e-1	2.87494e-1	4.2861499e-2	4.2861499e-2
-1.125e-1	2.87494e-1	5.4948999e-2	5.4948999e-2
-7.5e-2	2.87494e-1	6.8493335e-2	6.8493335e-2
-3.75e-2	2.87494e-1	8.2968018e-2	8.2968018e-2
0.0e0	2.87494e-1	9.7776001e-2	9.7776001e-2
3.75e-2	2.87494e-1	1.12024048e-1	1.12024048e-1
7.5e-2	2.87494e-1	1.24832031e-1	1.24832031e-1
1.125e-1	2.87494e-1	1.35144043e-1	1.35144043e-1
1.5e-1	2.87494e-1	1.42271973e-1	1.42271973e-1
1.875e-1	2.87494e-1	1.4570398e-1	1.4570398e-1
2.25e-1	2.87494e-1	1.44984009e-1	1.44984009e-1
2.625e-1	2.87494e-1	1.40343994e-1	1.40343994e-1
3.0e-1	2.87494e-1	1.32031982e-1	1.32031982e-1
3.375e-1	2.87494e-1	1.20735962e-1	1.20735962e-1
3.75e-1	2.87494e-1	1.07384033e-1	1.07384033e-1
4.125e-1	2.87494e-1	9.2895996e-2	9.2895996e-2
4.5e-1	2.87494e-1	7.80984131e-2	7.80984131e-2
4.875e-1	2.87494e-1	6.3842688e-2	6.3842688e-2
5.25e-1	2.87494e-1	5.07402954e-2	5.07402954e-2
5.625e-1	2.87494e-1	3.9209082e-2	3.9209082e-2
6.0e-1	2.87494e-1	2.94583374e-2	2.94583374e-2

-3.0e-1	3.4166e-1	1.81832031e-2	1.81832031e-2
-2.625e-1	3.4166e-1	2.60869385e-2	2.60869385e-2
-2.25e-1	3.4166e-1	3.638844e-2	3.638844e-2
-1.875e-1	3.4166e-1	4.9350061e-2	4.9350061e-2
-1.5e-1	3.4166e-1	6.50724121e-2	6.50724121e-2
-1.125e-1	3.4166e-1	8.3375977e-2	8.3375977e-2
-7.5e-2	3.4166e-1	1.0394397e-1	1.0394397e-1
-3.75e-2	3.4166e-1	1.26024048e-1	1.26024048e-1
0.0e0	3.4166e-1	1.48511963e-1	1.48511963e-1
3.75e-2	3.4166e-1	1.70119995e-1	1.70119995e-1
7.5e-2	3.4166e-1	1.8947998e-1	1.8947998e-1
1.125e-1	3.4166e-1	2.05248047e-1	2.05248047e-1
1.5e-1	3.4166e-1	2.16040039e-1	2.16040039e-1
1.875e-1	3.4166e-1	2.21167969e-1	2.21167969e-1
2.25e-1	3.4166e-1	2.20128052e-1	2.20128052e-1
2.625e-1	3.4166e-1	2.13088013e-1	2.13088013e-1
3.0e-1	3.4166e-1	2.00439941e-1	2.00439941e-1
3.375e-1	3.4166e-1	1.83400024e-1	1.83400024e-1
3.75e-1	3.4166e-1	1.63072021e-1	1.63072021e-1
4.125e-1	3.4166e-1	1.40991943e-1	1.40991943e-1
4.5e-1	3.4166e-1	1.1857605e-1	1.1857605e-1
4.875e-1	3.4166e-1	9.6895996e-2	9.6895996e-2
5.25e-1	3.4166e-1	7.7034607e-2	7.7034607e-2
5.625e-1	3.4166e-1	5.95274536e-2	5.95274536e-2
6.0e-1	3.4166e-1	4.47237915e-2	4.47237915e-2

-3.0e-1	3.95826e-1	2.60328613e-2	2.60328613e-2
-2.625e-1	3.95826e-1	3.73485596e-2	3.73485596e-2
-2.25e-1	3.95826e-1	5.20976685e-2	5.20976685e-2
-1.875e-1	3.95826e-1	7.06552002e-2	7.06552002e-2
-1.5e-1	3.95826e-1	9.3135986e-2	9.3135986e-2
-1.125e-1	3.95826e-1	1.19456055e-1	1.19456055e-1
-7.5e-2	3.95826e-1	1.48911987e-1	1.48911987e-1
-3.75e-2	3.95826e-1	1.80432007e-1	1.80432007e-1
0.0e0	3.95826e-1	2.12608032e-1	2.12608032e-1
3.75e-2	3.95826e-1	2.4357605e-1	2.4357605e-1
7.5e-2	3.95826e-1	2.7133606e-1	2.7133606e-1
1.125e-1	3.95826e-1	2.93823975e-1	2.93823975e-1
1.5e-1	3.95826e-1	3.09352051e-1	3.09352051e-1
1.875e-1	3.95826e-1	3.16712036e-1	3.16712036e-1
2.25e-1	3.95826e-1	3.1518396e-1	3.1518396e-1
2.625e-1	3.95826e-1	3.05031982e-1	3.05031982e-1
3.0e-1	3.95826e-1	2.87024048e-1	2.87024048e-1
3.375e-1	3.95826e-1	2.6253601e-1	2.6253601e-1
3.75e-1	3.95826e-1	2.3347998e-1	2.3347998e-1
4.125e-1	3.95826e-1	2.01880005e-1	2.01880005e-1
4.5e-1	3.95826e-1	1.69800049e-1	1.69800049e-1
4.875e-1	3.95826e-1	1.38744019e-1	1.38744019e-1
5.25e-1	3.95826e-1	1.10264038e-1	1.10264038e-1
5.625e-1	3.95826e-1	8.5215942e-2	8.5215942e-2
6.0e-1	3.95826e-1	6.40305298e-2	6.40305298e-2

-3.0e-1	4.49992e-1	3.51468384e-2	3.51468384e-2
-2.625e-1	4.49992e-1	5.04250366e-2	5.04250366e-2
-2.25e-1	4.49992e-1	7.03366577e-2	7.03366577e-2
-1.875e-1	4.49992e-1	9.5375977e-2	9.5375977e-2
-1.5e-1	4.49992e-1	1.25784058e-1	1.25784058e-1
-1.125e-1	4.49992e-1	1.61232056e-1	1.61232056e-1
-7.5e-2	4.49992e-1	2.01e-1	2.01e-1
-3.75e-2	4.49992e-1	2.43656006e-1	2.43656006e-1
0.0e0	4.49992e-1	2.87024048e-1	2.87024048e-1
3.75e-2	4.49992e-1	3.28871948e-1	3.28871948e-1
7.5e-2	4.49992e-1	3.66319946e-1	3.66319946e-1
1.125e-1	4.49992e-1	3.96728027e-1	3.96728027e-1
1.5e-1	4.49992e-1	4.1770398e-1	4.1770398e-1
1.875e-1	4.49992e-1	4.27615967e-1	4.27615967e-1
2.25e-1	4.49992e-1	4.25624023e-1	4.25624023e-1
2.625e-1	4.49992e-1	4.11855957e-1	4.11855957e-1
3.0e-1	4.49992e-1	3.8752002e-1	3.8752002e-1
3.375e-1	4.49992e-1	3.5447998e-1	3.5447998e-1
3.75e-1	4.49992e-1	3.15271973e-1	3.15271973e-1
4.125e-1	4.49992e-1	2.72615967e-1	2.72615967e-1
4.5e-1	4.49992e-1	2.29248047e-1	2.29248047e-1
4.875e-1	4.49992e-1	1.87400024e-1	1.87400024e-1
5.25e-1	4.49992e-1	1.48911987e-1	1.48911987e-1
5.625e-1	4.49992e-1	1.15063965e-1	1.15063965e-1
6.0e-1	4.49992e-1	8.6416016e-2	8.6416016e-2

-3.0e-1	5.04158e-1	4.47477051e-2	4.47477051e-2
-2.625e-1	5.04158e-1	6.41987915e-2	6.41987915e-2
-2.25e-1	5.04158e-1	8.953601e-2	8.953601e-2
-1.875e-1	5.04158e-1	1.21456055e-1	1.21456055e-1
-1.5e-1	5.04158e-1	1.60104004e-1	1.60104004e-1
-1.125e-1	5.04158e-1	2.05319946e-1	2.05319946e-1
-7.5e-2	5.04158e-1	2.55968018e-1	2.55968018e-1
-3.75e-2	5.04158e-1	3.10144043e-1	3.10144043e-1
0.0e0	5.04158e-1	3.65527954e-1	3.65527954e-1
3.75e-2	5.04158e-1	4.18735962e-1	4.18735962e-1
7.5e-2	5.04158e-1	4.66343994e-1	4.66343994e-1
1.125e-1	5.04158e-1	5.05079956e-1	5.05079956e-1
1.5e-1	5.04158e-1	5.31800049e-1	5.31800049e-1
1.875e-1	5.04158e-1	5.44447998e-1	5.44447998e-1
2.25e-1	5.04158e-1	5.41880005e-1	5.41880005e-1
2.625e-1	5.04158e-1	5.24368042e-1	5.24368042e-1
3.0e-1	5.04158e-1	4.93391968e-1	4.93391968e-1
3.375e-1	5.04158e-1	4.51303955e-1	4.51303955e-1
3.75e-1	5.04158e-1	4.01368042e-1	4.01368042e-1
4.125e-1	5.04158e-1	3.47119995e-1	3.47119995e-1
4.5e-1	5.04158e-1	2.91823975e-1	2.91823975e-1
4.875e-1	5.04158e-1	2.38527954e-1	2.38527954e-1
5.25e-1	5.04158e-1	1.89560059e-1	1.89560059e-1
5.625e-1	5.04158e-1	1.46511963e-1	1.46511963e-1
6.0e-1	5.04158e-1	1.10024048e-1	1.10024048e-1

-3.0e-1	5.58324e-1	5.37246216e-2	5.37246216e-2
-2.625e-1	5.58324e-1	7.7077002e-2	7.7077002e-2
-2.25e-1	5.58324e-1	1.07543945e-1	1.07543945e-1
-1.875e-1	5.58324e-1	1.45791992e-1	1.45791992e-1
-1.5e-1	5.58324e-1	1.92287964e-1	1.92287964e-1
-1.125e-1	5.58324e-1	2.4653601e-1	2.4653601e-1
-7.5e-2	5.58324e-1	3.07264038e-1	3.07264038e-1
-3.75e-2	5.58324e-1	3.72400024e-1	3.72400024e-1
0.0e0	5.58324e-1	4.3881604e-1	4.3881604e-1
3.75e-2	5.58324e-1	5.02671997e-1	5.02671997e-1
7.5e-2	5.58324e-1	5.59975952e-1	5.59975952e-1
1.125e-1	5.58324e-1	6.06384033e-1	6.06384033e-1
1.5e-1	5.58324e-1	6.3846399e-1	6.3846399e-1
1.875e-1	5.58324e-1	6.53592041e-1	6.53592041e-1
2.25e-1	5.58324e-1	6.50552002e-1	6.50552002e-1
2.625e-1	5.58324e-1	6.29592041e-1	6.29592041e-1
3.0e-1	5.58324e-1	5.92384033e-1	5.92384033e-1
3.375e-1	5.58324e-1	5.41880005e-1	5.41880005e-1
3.75e-1	5.58324e-1	4.8194397e-1	4.8194397e-1
4.125e-1	5.58324e-1	4.16735962e-1	4.16735962e-1
4.5e-1	5.58324e-1	3.50400024e-1	3.50400024e-1
4.875e-1	5.58324e-1	2.86391968e-1	2.86391968e-1
5.25e-1	5.58324e-1	2.27647949e-1	2.27647949e-1
5.625e-1	5.58324e-1	1.75880005e-1	1.75880005e-1
6.0e-1	5.58324e-1	1.32104004e-1	1.32104004e-1

-3.0e-1	6.1249e-1	6.08250244e-2	6.08250244e-2
-2.625e-1	6.1249e-1	8.7215942e-2	8.7215942e-2
-2.25e-1	6.1249e-1	1.2170398e-1	1.2170398e-1
-1.875e-1	6.1249e-1	1.65072021e-1	1.65072021e-1
-1.5e-1	6.1249e-1	2.17728027e-1	2.17728027e-1
-1.125e-1	6.1249e-1	2.79104004e-1	2.79104004e-1
-7.5e-2	6.1249e-1	3.47911987e-1	3.47911987e-1
-3.75e-2	6.1249e-1	4.21615967e-1	4.21615967e-1
0.0e0	6.1249e-1	4.96839966e-1	4.96839966e-1
3.75e-2	6.1249e-1	5.69176025e-1	5.69176025e-1
7.5e-2	6.1249e-1	6.33984009e-1	6.33984009e-1
1.125e-1	6.1249e-1	6.86560059e-1	6.86560059e-1
1.5e-1	6.1249e-1	7.2288794e-1	7.2288794e-1
1.875e-1	6.1249e-1	7.40015991e-1	7.40015991e-1
2.25e-1	6.1249e-1	7.3657605e-1	7.3657605e-1
2.625e-1	6.1249e-1	7.12800049e-1	7.12800049e-1
3.0e-1	6.1249e-1	6.70640015e-1	6.70640015e-1
3.375e-1	6.1249e-1	6.13504028e-1	6.13504028e-1
3.75e-1	6.1249e-1	5.45640015e-1	5.45640015e-1
4.125e-1	6.1249e-1	4.71864014e-1	4.71864014e-1
4.5e-1	6.1249e-1	3.96728027e-1	3.96728027e-1
4.875e-1	6.1249e-1	3.24319946e-1	3.24319946e-1
5.25e-1	6.1249e-1	2.57735962e-1	2.57735962e-1
5.625e-1	6.1249e-1	1.99160034e-1	1.99160034e-1
6.0e-1	6.1249e-1	1.49631958e-1	1.49631958e-1

-3.0e-1	6.66656e-1	6.49399292e-2	6.49399292e-2
-2.625e-1	6.66656e-1	9.3135986e-2	9.3135986e-2
-2.25e-1	6.66656e-1	1.2994397e-1	1.2994397e-1
-1.875e-1	6.66656e-1	1.7628003e-1	1.7628003e-1
-1.5e-1	6.66656e-1	2.32447998e-1	2.32447998e-1
-1.125e-1	6.66656e-1	2.97984009e-1	2.97984009e-1
-7.5e-2	6.66656e-1	3.71447998e-1	3.71447998e-1
-3.75e-2	6.66656e-1	4.5018396e-1	4.5018396e-1
0.0e0	6.66656e-1	5.30447998e-1	5.30447998e-1
3.75e-2	6.66656e-1	6.0766394e-1	6.0766394e-1
7.5e-2	6.66656e-1	6.76880005e-1	6.76880005e-1
1.125e-1	6.66656e-1	7.32968018e-1	7.32968018e-1
1.5e-1	6.66656e-1	7.71776001e-1	7.71776001e-1
1.875e-1	6.66656e-1	7.90104004e-1	7.90104004e-1
2.25e-1	6.66656e-1	7.8642395e-1	7.8642395e-1
